"tip","time","weekday","distance","duration_min","points","deliveries_count","fare","month","time_sin","time_cos","geo_distance","speed","geo_speed"
5.21,17,4,8.89,30.5166666666667,6,2,7.83,5,0.5,-0.866025403784439,7.2872300764502,0.291316220644457,0.23879508715839
1.36,17.5,4,2.05,16.4166666666667,6,1,5.67,5,0.258819045102521,-0.965925826289068,0.749665530520312,0.1248730964467,0.0456649054124048
26.57,18.5,4,8.19,26.45,6,1,4.13,5,-0.25881904510252,-0.965925826289068,4.62243600533302,0.309640831758034,0.174761285645861
3,19.5,4,3.81,26.2,12,1,6.03,5,-0.707106781186547,-0.707106781186548,1.59500153487976,0.145419847328244,0.0608779211786169
3.82,21,4,1.59,8.51666666666667,6,1,2.22,5,-1,-4.28626379701574e-16,2.12011988539912,0.186692759295499,0.248937755624163
8.52,0,4,5.96,28.0666666666667,1,1,2.6,5,0,1,0.484138406180665,0.212351543942993,0.017249586918551
4.74,23,1,1.71,22.1333333333333,1,1,2.46,9,-0.500000000000001,0.866025403784438,1.20872269073311,0.0772590361445783,0.054610964942761
2,23.5,1,2.18,13.1,1,1,5.09,9,-0.258819045102521,0.965925826289068,0.792707943848186,0.166412213740458,0.0605120567823042
4,23.5,1,1.36,14.3166666666667,1,1,3.03,9,-0.258819045102521,0.965925826289068,0.895493927311289,0.0949941792782305,0.0625490519658642
8.99,20,3,2.63,17.0166666666667,6,1,3.03,4,-0.866025403784439,-0.5,1.33458392139582,0.154554358472086,0.0784280463112138
7.2,20.5,3,3.55,23.6166666666667,6,1,4.29,4,-0.965925826289068,-0.258819045102523,2.03543620333416,0.150317572335921,0.0861864306281226
5.34,0,3,3.22,16.75,1,1,2.79,4,0,1,1.91711945802254,0.192238805970149,0.114454893016271
8.88,8,6,2.7,10.6166666666667,1,1,3.01,8,-0.866025403784438,-0.5,1.56708244310721,0.254317111459969,0.147605881611354
9,8.5,6,2.73,18.5333333333333,1,1,7.08,8,-0.965925826289068,-0.258819045102521,0.536540318378642,0.147302158273381,0.0289500171787037
3.22,9.5,6,4.63,19.7,1,1,4.87,8,-0.965925826289068,0.25881904510252,1.97247946146659,0.23502538071066,0.100125860988152
5.94,11.5,6,11.01,36.6166666666667,3,1,6.13,8,-0.258819045102522,0.965925826289068,5.60061953566602,0.300682749203459,0.152952741074174
5,16,6,1.45,23.7166666666667,1,1,2.25,8,0.866025403784439,-0.499999999999999,0.363644453560422,0.0611384399156711,0.015332865223911
8.74,18,6,12.79,7,18,3,18.36,8,3.67394039744206e-16,-1,2.92846425141318,1.82714285714286,0.418352035916169
11.3,20,6,11.09,36.3,12,1,9.18,8,-0.866025403784439,-0.5,4.9870025378766,0.305509641873278,0.137382990024149
9.14,22.5,6,5.13,26.5666666666667,2,1,4.93,8,-0.707106781186547,0.707106781186548,2.3427896766908,0.193099121706399,0.0881853077800804
2,1,3,1.48,13.45,1,1,4.52,7,0.5,0.866025403784439,0.882421262402313,0.11003717472119,0.0656075288031459
6.5,2,3,14.76,45.95,2,2,16.56,7,0.866025403784439,0.5,12.1186100374595,0.321218715995647,0.263734712458314
3,7.5,3,2.99,15.3,1,1,3.18,7,-0.707106781186547,-0.707106781186548,0.413574522246655,0.195424836601307,0.0270310145259252
23,18.5,3,9.39,46.15,12,3,7.21,7,-0.25881904510252,-0.965925826289068,4.26538270566622,0.203466955579632,0.0924243273167111
2,19.5,3,8.19,24.5166666666667,6,1,10.04,7,-0.707106781186547,-0.707106781186548,2.84224330181513,0.334058463630184,0.115931066015573
3.5,20.5,3,1.58,7.18333333333333,6,1,2.67,7,-0.965925826289068,-0.258819045102523,0.94568392980445,0.219953596287703,0.13164973500758
13.97,0,1,4.75,26.6166666666667,2,1,5.24,6,0,1,1.73624276719459,0.178459611772073,0.0652314126685507
4.32,1,1,3.47,16.4666666666667,1,1,2.77,6,0.5,0.866025403784439,1.34873789203265,0.210728744939271,0.0819071594351814
3,0.5,0,1.25,21.0333333333333,1,1,4.49,3,0.258819045102521,0.965925826289068,1.28052543298664,0.0594294770206022,0.0608807654351808
3,1.5,0,2,19.55,1,1,3.04,3,0.707106781186547,0.707106781186548,1.79175944542523,0.10230179028133,0.091650099510242
3,8.5,0,9.69,21.1666666666667,1,1,5.09,3,-0.965925826289068,-0.258819045102521,8.1559430671534,0.457795275590551,0.385320144904885
1,12,0,5.9,30.25,3,1,4.04,3,-2.44929359829471e-16,1,0.81961130150652,0.19504132231405,0.0270945884795544
2,20.5,0,3.79,17.5166666666667,6,1,3.31,3,-0.965925826289068,-0.258819045102523,2.33376624357769,0.216365366317793,0.133231184219469
4,0.5,5,18.4,50.3666666666667,2,2,22.04,5,0.258819045102521,0.965925826289068,9.45690475794173,0.365320979483786,0.187761179840008
8.3,2.5,5,3.12,14.1,1,1,3.25,5,0.965925826289068,0.258819045102521,0.641876817500978,0.221276595744681,0.0455231785461687
6,8,5,9,60,2,2,8.16,5,-0.866025403784438,-0.5,2.38474885883108,0.15,0.0397458143138513
2,9.5,5,1.44,15.1333333333333,1,1,3.01,5,-0.965925826289068,0.25881904510252,0.344578968473337,0.0951541850220264,0.0227695353616742
8.11,10.5,5,4,37.6666666666667,6,2,6.92,5,-0.707106781186548,0.707106781186547,8.72380247519477,0.106194690265487,0.231605375447649
4,12,5,4.96,20.7666666666667,6,2,6.28,5,-2.44929359829471e-16,1,1.5957017435706,0.23884430176565,0.0768395703164015
7.78,18.5,5,3.33,31.4833333333333,12,1,6.38,5,-0.25881904510252,-0.965925826289068,1.82842977777508,0.105770248808894,0.0580761178753333
11.79,19.5,5,2.64,23.9666666666667,6,1,3.09,5,-0.707106781186547,-0.707106781186548,1.33458392139582,0.110152990264256,0.0556850036743736
17.32,20,5,4.81,35.25,6,1,3.07,5,-0.866025403784439,-0.5,4.39785886949462,0.13645390070922,0.124761953744528
4,20,5,3.61,19.0666666666667,6,1,3.33,5,-0.866025403784439,-0.5,1.73748575644309,0.189335664335664,0.0911268753379242
5.08,23.5,5,1.96,15.6166666666667,1,1,4.37,5,-0.258819045102521,0.965925826289068,0.923950816169664,0.125506937033084,0.0591644065850372
10.91,23.5,5,6.61,35.2666666666667,2,1,5.07,5,-0.258819045102521,0.965925826289068,2.41257101472879,0.187429111531191,0.0684093860509109
8.46,1,2,1.84,13.7833333333333,1,1,3.03,9,0.5,0.866025403784439,1.77144057571521,0.133494558645707,0.128520477077283
8.88,15.5,2,9.19,37.5166666666667,2,1,9.19,9,0.965925826289068,-0.25881904510252,8.30097107279609,0.244957796534873,0.221260890434369
4,19,2,0.99,12.0833333333333,6,1,2.42,9,-0.499999999999999,-0.866025403784439,0.144021473601093,0.0819310344827586,0.011919018504918
5,19.5,2,4.16,35.7166666666667,12,2,5.64,9,-0.707106781186547,-0.707106781186548,3.05074076944495,0.116472235184321,0.085415047207978
3,1,4,7.75,53.2,2,2,12.16,4,0.5,0.866025403784439,2.97387349198955,0.145676691729323,0.0558998776689765
5,9.5,4,1.51,19.0333333333333,1,1,4.07,4,-0.965925826289068,0.25881904510252,9.05594118588786,0.0793345008756567,0.475793757577295
3.6,19,4,12.35,59.85,12,1,13.03,4,-0.499999999999999,-0.866025403784439,5.84781036468907,0.206349206349206,0.0977077755169436
8.19,20,4,5.85,57.8666666666667,18,2,13.88,4,-0.866025403784439,-0.5,2.50996952894319,0.101094470046083,0.0433750494633039
7.38,20,4,4.38,18.35,6,1,3.24,4,-0.866025403784439,-0.5,1.84372862776224,0.238692098092643,0.100475674537452
2,22.5,4,3.16,16.3833333333333,1,1,4.54,4,-0.707106781186547,0.707106781186548,1.47247471649683,0.192878942014242,0.0898763814748829
6,23.5,4,3.49,26.8333333333333,1,1,4.08,4,-0.258819045102521,0.965925826289068,1.96151026340607,0.130062111801242,0.0730997613691703
24.66,8.5,0,5.89,55.8333333333333,3,4,10.03,8,-0.965925826289068,-0.258819045102521,0.622825271621656,0.105492537313433,0.0111550794917312
3,9.5,0,4.68,27.6666666666667,1,1,4.03,8,-0.965925826289068,0.25881904510252,1.13605392382949,0.169156626506024,0.0410621900179333
7.21,15,0,2.66,20.6166666666667,1,1,2.97,8,1,1.19434011948696e-15,1.95380221043655,0.129021827000808,0.094768094281482
4,15.5,0,1.74,17.8,1,1,3.09,8,0.965925826289068,-0.25881904510252,1.21286916751354,0.097752808988764,0.0681387172760417
4.48,7.5,4,1.78,22.7333333333333,1,1,2.82,7,-0.707106781186547,-0.707106781186548,1.05030774226925,0.0782991202346041,0.0462012203344244
3,8,4,3.79,20.1833333333333,1,1,3.51,7,-0.866025403784438,-0.5,7.69817612253619,0.187778695293146,0.381412524650844
10.98,19.5,4,6.08,30.1666666666667,6,1,3.92,7,-0.707106781186547,-0.707106781186548,4.83384112383453,0.201546961325967,0.160237827309432
10.33,20,4,0.94,17.95,6,1,3.06,7,-0.866025403784439,-0.5,0.868077491335839,0.0523676880222841,0.0483608630270662
6.69,20.5,4,5.53,40.2666666666667,6,1,4.35,7,-0.965925826289068,-0.258819045102523,4.46103043182714,0.137334437086093,0.110787179598356
3.82,22,4,2.34,20.6333333333333,1,1,2.83,7,-0.866025403784439,0.499999999999999,1.61538625701646,0.113408723747981,0.0782901255419931
4,1,2,1.08,26.4833333333333,1,1,6.61,6,0.5,0.866025403784439,0.872715521044135,0.0407803650094399,0.0329533865718364
4.99,1.5,2,14.16,27.8833333333333,1,1,21.03,6,0.707106781186547,0.707106781186548,9.46968037412083,0.507830245068739,0.3396179452763
4.17,19,2,1.9,15.8666666666667,6,1,2.86,6,-0.499999999999999,-0.866025403784439,1.35013094310018,0.119747899159664,0.0850922863298432
8.07,20,2,0.66,12.5666666666667,6,1,2.06,6,-0.866025403784439,-0.5,1.36810968651215,0.0525198938992043,0.108868144815291
6.97,21.5,2,1.96,22.1,1,1,3.1,6,-0.965925826289068,0.25881904510252,0.86404588711006,0.0886877828054299,0.0390970989642561
5,22.5,2,1.19,15.3166666666667,1,1,3.01,6,-0.707106781186547,0.707106781186548,0.936469448685832,0.0776931447225245,0.061140551600816
4.19,23.5,2,2.74,18.9,1,1,2.84,6,-0.258819045102521,0.965925826289068,1.22189607977696,0.144973544973545,0.064650586231585
7.99,1,1,4.33,25.1666666666667,1,1,3.08,3,0.5,0.866025403784439,0.118574731049871,0.17205298013245,0.00471157871721341
4,2,1,7.44,18.1666666666667,1,1,10.44,3,0.866025403784439,0.5,2.02548524338928,0.40954128440367,0.111494600553538
5.58,12.5,1,13.29,59.25,6,2,13.53,3,0.258819045102521,0.965925826289068,7.03611490717839,0.224303797468354,0.118752994213981
15.21,23.5,1,2.67,19.2,1,1,2.47,3,-0.258819045102521,0.965925826289068,1.71966233395119,0.1390625,0.089565746559958
10.02,1,6,3.6,32.35,2,1,5.79,5,0.5,0.866025403784439,1.25272730913511,0.1112828438949,0.0387241826626001
11,1.5,6,9.67,47.3666666666667,3,2,13.12,5,0.707106781186547,0.707106781186548,4.01565317096352,0.204152005629838,0.0847780402033114
8.3,1.5,6,3.12,14.1,1,1,3.09,5,0.707106781186547,0.707106781186548,0.641876817500978,0.221276595744681,0.0455231785461687
5.68,12.5,6,6.34,25.5,3,1,4.4,5,0.258819045102521,0.965925826289068,2.30280487458759,0.248627450980392,0.0903060735132388
10,18,6,2.73,18.1,6,1,3.33,5,3.67394039744206e-16,-1,2.63134733083243,0.150828729281768,0.145378305570853
10.27,18.5,6,4.29,29.2333333333333,6,1,3.18,5,-0.25881904510252,-0.965925826289068,0.691811013007958,0.146750285062714,0.023665142976327
4.19,22.5,3,2.2,26.9333333333333,1,1,3.06,9,-0.707106781186547,0.707106781186548,1.21286916751354,0.0816831683168317,0.0450322710710473
17.53,23.5,3,3.88,52.6666666666667,3,2,8.08,9,-0.258819045102521,0.965925826289068,1.39270314562552,0.0736708860759494,0.0264437306131428
4.09,0,5,1.56,12.5166666666667,1,1,2.43,4,0,1,0.784626819795933,0.124633821571238,0.0626865634990093
5.24,0.5,5,2.16,22.1833333333333,1,1,5.85,4,0.258819045102521,0.965925826289068,1.02658703450373,0.0973703981968445,0.0462774020061784
6.19,0.5,5,2.6,33.4666666666667,1,1,5.83,4,0.258819045102521,0.965925826289068,2.47920856695445,0.0776892430278884,0.0740799372595951
5,9.5,5,3.49,37.65,2,2,5.68,4,-0.965925826289068,0.25881904510252,9.04266430854315,0.0926958831341302,0.240177006867016
1.09,10.5,5,4.18,25.9166666666667,3,1,4.94,4,-0.707106781186548,0.707106781186547,0.897286745419844,0.16128617363344,0.0346219966078396
17.59,18.5,5,9.29,35.8833333333333,12,1,9.1,4,-0.25881904510252,-0.965925826289068,3.90674061411844,0.258894565722248,0.108873403087369
3,19,5,11.78,3,12,1,15.03,4,-0.499999999999999,-0.866025403784439,9.6457139843037,3.92666666666667,3.2152379947679
12.88,21,5,7.13,37.9666666666667,3,2,11.13,4,-1,-4.28626379701574e-16,3.84204997137534,0.187796312554873,0.101195346041493
4.24,22,5,5.41,20.5666666666667,1,1,3.79,4,-0.866025403784439,0.499999999999999,0.56748456341337,0.263047001620746,0.0275924423053502
4,22,5,3.81,17.5,1,1,3.43,4,-0.866025403784439,0.499999999999999,0.863368722144643,0.217714285714286,0.0493353555511224
1,23,5,2.65,31.2,1,1,3.03,4,-0.500000000000001,0.866025403784438,1.91444281978889,0.0849358974358974,0.0613603467881054
12.21,23,5,4.47,23.45,2,2,9.54,4,-0.500000000000001,0.866025403784438,1.47574375634157,0.190618336886994,0.0629315034687236
5.57,0,1,1.86,15.9333333333333,1,1,2.75,8,0,1,1.16373347578575,0.11673640167364,0.073037665844294
5.83,6.5,1,11.59,33.2666666666667,1,1,9.64,8,-0.258819045102521,-0.965925826289068,11.3628912240599,0.348396793587174,0.341569876474747
5.41,17,1,4.41,28.0666666666667,6,1,4.6,8,0.5,-0.866025403784439,2.54196995052842,0.157125890736342,0.0905690006126514
13,20,1,4.76,29.8833333333333,6,1,4.76,8,-0.866025403784439,-0.5,1.65245598499164,0.159286112660346,0.0552969097041261
7.17,20.5,1,18.85,52.8166666666667,12,2,7.32,8,-0.965925826289068,-0.258819045102523,13.6102513665622,0.356894919532976,0.257688571156117
2,21.5,1,1.54,8.93333333333333,1,1,2.49,8,-0.965925826289068,0.25881904510252,0.696450273900598,0.172388059701493,0.077960851556037
6.65,22.5,1,2.87,12.9666666666667,1,1,2.83,8,-0.707106781186547,0.707106781186548,1.17164078652425,0.22133676092545,0.0903579012743637
11.07,23,1,1.5,19.2333333333333,1,1,3.07,8,-0.500000000000001,0.866025403784438,1.21286916751354,0.0779896013864818,0.0630607886055568
7.36,9,5,1.87,11.7,1,1,3.65,7,-1,-1.83697019872103e-16,1.29950444452095,0.15982905982906,0.111068755941961
6.58,12,5,5.14,24.6833333333333,3,1,3.52,7,-2.44929359829471e-16,1,1.61303776037826,0.208237677245105,0.0653492678073568
12.46,13,5,22.22,1,6,2,7.89,7,0.5,0.866025403784439,10.4945906550356,22.22,10.4945906550356
10.58,18.5,5,6.51,39.35,12,2,4.53,7,-0.25881904510252,-0.965925826289068,2.85171291044192,0.165438373570521,0.0724704678638354
8.18,1,3,4.22,19.15,1,1,3.32,6,0.5,0.866025403784439,1.821851210675,0.220365535248042,0.0951358334556136
3,2.5,3,3.86,16.4666666666667,1,1,5.04,6,0.965925826289068,0.258819045102521,1.86357941229667,0.234412955465587,0.113172838803442
10.5,12,3,19.63,49.1666666666667,6,2,18.12,6,-2.44929359829471e-16,1,12.8696646767247,0.399254237288136,0.261755891729995
3.86,13.5,3,3.35,13.9666666666667,3,1,2.79,6,0.707106781186547,0.707106781186548,1.00101588251485,0.239856801909308,0.0716717815643089
10.84,13.5,3,4.39,17.7,3,1,3.52,6,0.707106781186547,0.707106781186548,0.151363771049571,0.248022598870056,0.00855162548302659
18.8,19,3,1.4,23.6333333333333,12,3,4.59,6,-0.499999999999999,-0.866025403784439,0.382760073271305,0.0592383638928068,0.0161957717886307
6.59,20,3,0.75,14.4166666666667,6,1,2.03,6,-0.866025403784439,-0.5,0.646325126985582,0.0520231213872832,0.0448318007157629
12.62,20.5,3,4.96,30.5333333333333,6,2,6.28,6,-0.965925826289068,-0.258819045102523,4.24901882325859,0.162445414847162,0.139160005128556
5.59,0.5,2,0.78,15.5166666666667,1,1,2,3,0.258819045102521,0.965925826289068,5.52635281904594,0.0502685284640172,0.356155928187708
3.64,0.5,2,4.63,27.4,1,1,6.94,3,0.258819045102521,0.965925826289068,1.28052543298664,0.168978102189781,0.0467345048535269
2,10,2,8.94,20.4,1,1,5.05,3,-0.866025403784439,0.5,6.68777709231172,0.438235294117647,0.327832210407437
3,23.5,2,4.23,15.7333333333333,1,1,3.04,3,-0.258819045102521,0.965925826289068,1.28052543298664,0.26885593220339,0.0813893283677947
4.21,1.5,4,2.62,15.2,1,1,6.84,9,0.707106781186547,0.707106781186548,1.67591798887844,0.172368421052632,0.110257762426213
12.48,22.5,4,5.83,33.5166666666667,2,1,6.12,9,-0.707106781186547,0.707106781186548,1.10600935374804,0.173943311785182,0.0329987872823879
14.27,23.5,4,4.65,33.9833333333333,2,2,8.12,9,-0.258819045102521,0.965925826289068,1.77443765401475,0.136831780284453,0.0522149383231413
3.4,8.5,6,10.21,47.4,1,1,12.63,4,-0.965925826289068,-0.258819045102521,4.10990756277563,0.215400843881857,0.0867069106070807
11.95,18,6,4.01,29.3833333333333,12,1,7.09,4,3.67394039744206e-16,-1,2.68710329542449,0.136471922858763,0.0914499136276059
7.29,19,6,0.98,10.35,6,1,2.31,4,-0.499999999999999,-0.866025403784439,0.669479008511431,0.0946859903381643,0.0646839621750175
6.15,22.5,6,19.85,43.0333333333333,2,2,19.92,4,-0.707106781186547,0.707106781186548,8.3144549019929,0.461270333075136,0.193209641409595
3,9,2,7.16,35.0833333333333,1,1,4.59,8,-1,-1.83697019872103e-16,3.73483990310546,0.204085510688836,0.106456244269039
2,10.5,2,3.24,18.7166666666667,3,1,4.1,8,-0.707106781186548,0.707106781186547,3.60772568107361,0.173107747105966,0.192754711366355
2,11.5,2,5.71,27.9333333333333,3,1,11.05,8,-0.258819045102522,0.965925826289068,0.353349549667762,0.204415274463007,0.0126497452148363
3,17,2,2.85,20.6,6,1,4.07,8,0.5,-0.866025403784439,1.5605351839754,0.138349514563107,0.0757541351444368
17.1,18.5,2,17.43,59.4666666666667,24,3,19.56,8,-0.25881904510252,-0.965925826289068,3.61376725134541,0.293105381165919,0.0607696286661223
7.41,19.5,2,4.3,25.45,12,1,5.1,8,-0.707106781186547,-0.707106781186548,0.360526343929929,0.168958742632613,0.0141660645944962
3,20.5,2,5.61,27.25,6,1,4.03,8,-0.965925826289068,-0.258819045102523,2.98467652112425,0.205871559633028,0.109529413619238
11.25,7,6,6.15,17.8333333333333,1,1,3.04,7,-0.5,-0.866025403784439,1.15511446736441,0.344859813084112,0.0647727738709013
5,11.5,6,0.66,7.38333333333333,3,1,2,7,-0.258819045102522,0.965925826289068,0.212925590013999,0.0893905191873589,0.0288386803630698
9,12.5,6,8.47,37.1333333333333,6,2,6.22,7,0.258819045102521,0.965925826289068,3.17292308241139,0.228096947935368,0.0854467616448309
17.39,13,6,9.74,41.1666666666667,3,1,8.45,7,0.5,0.866025403784439,7.06994131612336,0.236599190283401,0.171739465168988
14.3,18.5,6,1.48,12.2,6,1,3.07,7,-0.25881904510252,-0.965925826289068,2.64653600560417,0.121311475409836,0.216929180787227
19,18.5,6,13.11,59.3833333333333,18,3,11.1,7,-0.25881904510252,-0.965925826289068,7.75427693492412,0.220769014875105,0.130580021357128
17.57,19.5,6,3.71,28.1833333333333,6,1,3.52,7,-0.707106781186547,-0.707106781186548,1.24869599084762,0.13163808397398,0.0443061853641969
13.47,20.5,6,0.85,9.35,6,1,3.03,7,-0.965925826289068,-0.258819045102523,0.676867586446962,0.0909090909090909,0.0723922552349692
4,0.5,1,2.96,18.95,1,1,4.03,5,0.258819045102521,0.965925826289068,1.50095494575995,0.156200527704486,0.0792060657393115
3,19.5,1,2.77,16.9666666666667,6,1,3.12,5,-0.707106781186547,-0.707106781186548,0.842411584977496,0.163261296660118,0.0496509775035852
20.34,19.5,1,4.26,26.35,12,2,5.34,5,-0.707106781186547,-0.707106781186548,1.57042743077295,0.161669829222011,0.0595987639762029
7.11,0,5,0.74,15.6666666666667,1,1,2.91,9,0,1,0.326548221340515,0.0472340425531915,0.0208435034898201
5,1.5,5,4.65,29.2166666666667,1,1,9.07,9,0.707106781186547,0.707106781186548,1.02605272172298,0.159155733029093,0.0351187468929714
3,22.5,5,3.13,28.0833333333333,1,1,4.06,9,-0.707106781186547,0.707106781186548,1.21286916751354,0.111454005934718,0.0431882196147255
15.38,23,5,5.43,46.95,2,2,7.04,9,-0.500000000000001,0.866025403784438,2.56875514963,0.115654952076677,0.0547125697471778
0.5,19.5,0,2.09,18.8833333333333,6,1,4.52,4,-0.707106781186547,-0.707106781186548,0.663667698304683,0.110679611650485,0.0351456857001597
4.15,7,3,8.22,29.7166666666667,1,1,4.89,8,-0.5,-0.866025403784439,5.61785390623672,0.276612450925407,0.189047243059003
5.99,10.5,3,5.88,29.6666666666667,3,1,4.32,8,-0.707106781186548,0.707106781186547,2.22991523249736,0.198202247191011,0.0751656819942931
4,11,3,17.6,60,3,1,19.61,8,-0.5,0.866025403784438,7.24613915991808,0.293333333333333,0.120768985998635
8.02,20.5,3,4.02,36.5333333333333,6,1,6.69,8,-0.965925826289068,-0.258819045102523,2.23774459971049,0.110036496350365,0.0612521332037542
4.16,22.5,3,7.09,17.8666666666667,1,1,3.88,8,-0.707106781186547,0.707106781186548,2.66788583147721,0.396828358208955,0.149321968179695
10,2,5,7.46,26.7166666666667,2,2,6.03,6,0.866025403784439,0.5,4.06900465301766,0.27922645040549,0.152302108035596
16.69,16,5,7.32,22.3,1,2,4.42,6,0.866025403784439,-0.499999999999999,5.39076741241585,0.328251121076233,0.241738448987258
9,16.5,5,1.82,26.3666666666667,12,2,6.2,6,0.707106781186547,-0.707106781186548,0.519841979200479,0.0690265486725664,0.019715877845783
5,17.5,5,8.97,21.4666666666667,6,1,4.03,6,0.258819045102521,-0.965925826289068,5.4560433343053,0.417857142857143,0.254163509362048
11.41,18,5,3.91,16.8666666666667,6,3,3.02,6,3.67394039744206e-16,-1,1.39200006600924,0.231818181818182,0.0825296481823661
5,19,5,2.97,28.6833333333333,6,1,3.33,6,-0.499999999999999,-0.866025403784439,1.38348127854013,0.103544450900639,0.0482329324302195
7.71,20,5,4.52,33.5666666666667,12,2,5.95,6,-0.866025403784439,-0.5,2.28958619665112,0.134657398212512,0.0682101150938765
6.47,1,4,4.55,13.2333333333333,1,1,3.57,3,0.5,0.866025403784439,2.31496662133578,0.343828715365239,0.174934505390613
4.48,1.5,4,2.27,11.6666666666667,1,1,6.94,3,0.707106781186547,0.707106781186548,1.28052543298664,0.194571428571429,0.109759322827426
4,2.5,4,4.47,14,1,1,7.44,3,0.965925826289068,0.258819045102521,2.02548524338928,0.319285714285714,0.144677517384949
3.94,11,4,9.76,31.2833333333333,3,1,9.14,3,-0.5,0.866025403784438,5.36846308749042,0.311987213638785,0.171607770511148
16.77,1.5,2,15.78,52.8,2,2,10.75,5,0.707106781186547,0.707106781186548,9.17279707197385,0.298863636363636,0.173727217272232
3.87,7.5,2,2.28,16.5333333333333,1,1,3.33,5,-0.707106781186547,-0.707106781186548,8.76502077766014,0.137903225806452,0.530142385745573
4.05,8,2,3.53,19.85,1,1,3.6,5,-0.866025403784438,-0.5,2.38226405697382,0.177833753148615,0.120013302618328
6.96,9.5,2,11.74,24.4,1,1,6.11,5,-0.965925826289068,0.25881904510252,10.2350560039944,0.481147540983607,0.419469508360428
5.75,18,2,6.86,22.1666666666667,6,1,4.78,5,3.67394039744206e-16,-1,4.51132517555924,0.309473684210526,0.203518428972597
5.79,18,2,4.1,13.45,6,1,5.23,5,3.67394039744206e-16,-1,2.64290560650418,0.304832713754647,0.1964985581044
5.55,18.5,2,16.7,59.45,12,2,11.96,5,-0.25881904510252,-0.965925826289068,1.61252763828142,0.280908326324643,0.027124098204902
16.96,20,2,3.53,20.3333333333333,6,1,3.02,5,-0.866025403784439,-0.5,3.07109671032987,0.173606557377049,0.151037543130977
5.86,20,2,5.38,19.7333333333333,6,1,4.2,5,-0.866025403784439,-0.5,1.94483033302131,0.272635135135135,0.0985555912004043
9.91,21.5,2,5.65,23.85,2,2,6.72,5,-0.965925826289068,0.25881904510252,2.55782654671353,0.236897274633124,0.107246396088617
4.55,0.5,6,7.96,26.2166666666667,2,2,16.48,9,0.258819045102521,0.965925826289068,3.00790197505998,0.303623649078195,0.114732433886586
10.47,1,6,6.5,38.45,2,1,11.18,9,0.5,0.866025403784439,2.02548524338928,0.169050715214564,0.0526784198540775
4.99,17.5,1,2.66,18.9,6,1,3.02,4,0.258819045102521,-0.965925826289068,1.62703420648905,0.140740740740741,0.0860864659518016
2.5,22,1,2.75,14.45,1,1,3.51,4,-0.866025403784439,0.499999999999999,0.782843091296461,0.190311418685121,0.0541759924772637
2,23.5,1,3.57,18.6333333333333,1,1,6.03,4,-0.258819045102521,0.965925826289068,1.23907729624979,0.191592128801431,0.0664978870974843
5.19,8.5,4,4.5,21.7666666666667,1,1,3.13,8,-0.965925826289068,-0.258819045102521,1.47537258331902,0.206738131699847,0.0677812825414558
5.19,8.5,4,4.5,21.7666666666667,1,1,3.13,8,-0.965925826289068,-0.258819045102521,1.47537258331902,0.206738131699847,0.0677812825414558
5,9,4,1.69,16.1166666666667,1,1,3.08,8,-1,-1.83697019872103e-16,1.01727495412172,0.104860392967942,0.0631194387252359
5,9,4,1.69,16.1166666666667,1,1,3.08,8,-1,-1.83697019872103e-16,1.01727495412172,0.104860392967942,0.0631194387252359
3.8,10.5,4,5.53,32.4833333333333,2,2,10.78,8,-0.707106781186548,0.707106781186547,1.21279118524557,0.170241149307337,0.0373357984170007
3.8,10.5,4,5.53,32.4833333333333,2,1,10.78,8,-0.707106781186548,0.707106781186547,1.21279118524557,0.170241149307337,0.0373357984170007
7,11.5,4,17.89,57.8,9,3,17.55,8,-0.258819045102522,0.965925826289068,7.6909980191466,0.309515570934256,0.133062249466204
7,11.5,4,17.89,57.8,9,3,17.55,8,-0.258819045102522,0.965925826289068,7.6909980191466,0.309515570934256,0.133062249466204
1,18,4,1.97,20.8166666666667,6,1,6.04,8,3.67394039744206e-16,-1,1.13782603168101,0.0946357085668535,0.0546593770223062
2.75,18.5,4,2.77,16.0333333333333,6,1,3.42,8,-0.25881904510252,-0.965925826289068,1.96866518032903,0.172765072765073,0.122785770082891
5.38,21,4,4.38,29.0333333333333,6,1,4.16,8,-1,-4.28626379701574e-16,2.99572877192979,0.150861079219288,0.103182391685297
11.5,23,4,7.22,36.3333333333333,2,2,6.14,8,-0.500000000000001,0.866025403784438,2.50110440290149,0.198715596330275,0.0688377358596739
6.07,23.5,4,1.9,42.2,1,1,3.01,8,-0.258819045102521,0.965925826289068,1.28913124100256,0.0450236966824644,0.0305481336730465
4,8.5,1,11.72,28.4,1,1,5.26,7,-0.965925826289068,-0.258819045102521,7.72633828730889,0.412676056338028,0.272054165046088
14.52,11.5,1,7.35,32.5833333333333,6,2,11.85,7,-0.258819045102522,0.965925826289068,3.24871929524911,0.225575447570332,0.0997049400076454
7.98,18,1,8.71,20.5333333333333,6,1,9.07,7,3.67394039744206e-16,-1,7.36669793250887,0.424188311688312,0.358767756453354
3,18.5,1,6.82,29.7,6,1,5.02,7,-0.25881904510252,-0.965925826289068,3.24830598246555,0.22962962962963,0.109370571800187
8.51,1,6,8.74,50.7,1,1,4.57,6,0.5,0.866025403784439,1.53255715794913,0.172386587771203,0.0302279518333162
5,10,6,1.36,16.7833333333333,1,1,2.56,6,-0.866025403784439,0.5,0.704208424569365,0.0810327706057597,0.0419587939167447
